Gender,Training Entity,Training Site,Borough,District,School,Class Number,Adaptive Class,Session,Session Date Range,School Year,First Day of Class,Number of Sessions Attended
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Female,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,8
Male,NYC Parks,FMCP,Queens,24,P.S. 28,28,FALSE,Session #3,April - June,2016-2017,3/28/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Male,NYC Parks,FMCP,Queens,24,P.S. 28,203,FALSE,Session #3,April - June,2016-2017,3/27/2017,0
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,6
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,6
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,6
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,6
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,6
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Female,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Male,NYC Parks,FMCP,Queens,24,P.S. 28,201,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Male,NYC Parks,FMCP,Queens,24,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,3
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,6
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Male,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,6
Female,NYC Parks,FMCP,Queens,6,P.S. 28,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Female,NYC Parks,FMCP,Queens,6,P.S. 28,102,FALSE,Session #1,October - December,2016-2017,10/11/2016,8
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Female,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Female,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Female,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,3
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Female,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Female,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,2
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Female,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,3
Female,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,St. John's,Brooklyn,13,P.S. 282,214,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,8
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,3
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,3
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,201,FALSE,Session #2,January - March,2020-2021,1/6/2020,0
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,2
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,2
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,6
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,3
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,5
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,7
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,FALSE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,202,TRUE,Session #2,January - March,2020-2021,1/16/2020,4
Female,NYC Parks,Asser Levy,Manhattan,13,P.S. 282,2020,TRUE,Session #2,January - March,2020-2021,1/6/2020,4
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,1
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,0
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
unknown,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,2
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,214,FALSE,Session #2,January - March,2017-2018,1/5/2018,1
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,2
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,1
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Male,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
Female,NYC Parks,Chelsea,Manhattan,13,P.S. 282,219,FALSE,Session #2,January - March,2017-2018,1/3/2018,3
